workerid,proliferate.condition,Condition_Item,chance,error
174,Default Condition,41_filler,0,
174,Default Condition,13_1,30,
174,Default Condition,11_1,23,
174,Default Condition,24_1,12,
174,Default Condition,20_1,49,
174,Default Condition,30_1,79,
174,Default Condition,47_filler,100,
174,Default Condition,17_1,32,
174,Default Condition,9_1,70,
174,Default Condition,31_1,62,
174,Default Condition,2_1,69,
157,Default Condition,31_1,0,
157,Default Condition,18_1,45,
157,Default Condition,34_filler,0,
157,Default Condition,30_1,97,
157,Default Condition,27_1,51,
157,Default Condition,49_filler,0,
157,Default Condition,9_1,15,
157,Default Condition,21_1,16,
157,Default Condition,54_filler,100,
157,Default Condition,14_1,63,
157,Default Condition,37_filler,100,
157,Default Condition,5_1,46,
157,Default Condition,46_filler,100,
157,Default Condition,17_1,7,
157,Default Condition,24_1,24,
157,Default Condition,19_1,78,
157,Default Condition,48_filler,100,
157,Default Condition,22_1,68,
157,Default Condition,20_1,61,
157,Default Condition,47_filler,100,
157,Default Condition,8_1,50,
157,Default Condition,26_1,27,
157,Default Condition,52_filler,0,
157,Default Condition,7_1,38,
157,Default Condition,1_1,74,
157,Default Condition,11_1,21,
157,Default Condition,50_filler,0,
157,Default Condition,32_1,47,
157,Default Condition,28_1,47,
157,Default Condition,40_filler,100,
157,Default Condition,25_1,0,
157,Default Condition,12_1,52,
157,Default Condition,15_1,66,
157,Default Condition,13_1,59,
157,Default Condition,3_1,62,
157,Default Condition,29_1,59,
157,Default Condition,33_filler,0,
157,Default Condition,16_1,50,
157,Default Condition,2_1,57,
157,Default Condition,4_1,15,
157,Default Condition,53_filler,100,
157,Default Condition,6_1,75,
157,Default Condition,42_filler,0,
157,Default Condition,39_filler,100,
157,Default Condition,38_filler,100,
157,Default Condition,23_1,57,
157,Default Condition,41_filler,0,
157,Default Condition,51_filler,0,
157,Default Condition,10_1,50,
157,Default Condition,43_filler,0,
197,Default Condition,23_3,17,
197,Default Condition,48_filler,100,
197,Default Condition,5_3,8,
197,Default Condition,33_filler,0,
197,Default Condition,16_3,19,
197,Default Condition,11_3,12,
197,Default Condition,3_3,4,
197,Default Condition,47_filler,99,
197,Default Condition,22_3,7,
197,Default Condition,32_3,35,
197,Default Condition,28_3,34,
197,Default Condition,37_filler,100,
197,Default Condition,26_3,39,
197,Default Condition,18_3,20,
197,Default Condition,46_filler,86,
197,Default Condition,34_filler,0,
197,Default Condition,25_3,0,
197,Default Condition,27_3,41,
197,Default Condition,9_3,38,
197,Default Condition,20_3,26,
197,Default Condition,38_filler,97,
197,Default Condition,6_3,35,
197,Default Condition,50_filler,0,
197,Default Condition,53_filler,98,
197,Default Condition,17_3,27,
197,Default Condition,21_3,17,
197,Default Condition,10_3,13,
197,Default Condition,39_filler,85,
197,Default Condition,29_3,14,
197,Default Condition,42_filler,0,
197,Default Condition,43_filler,0,
197,Default Condition,24_3,23,
197,Default Condition,19_3,30,
197,Default Condition,15_3,22,
197,Default Condition,30_3,20,
197,Default Condition,13_3,17,
197,Default Condition,8_3,18,
197,Default Condition,14_3,19,
197,Default Condition,31_3,18,
197,Default Condition,51_filler,0,
197,Default Condition,2_3,23,
197,Default Condition,40_filler,100,
197,Default Condition,52_filler,0,
197,Default Condition,1_3,40,
197,Default Condition,4_3,26,
197,Default Condition,12_3,31,
197,Default Condition,54_filler,100,
197,Default Condition,41_filler,0,
197,Default Condition,49_filler,0,
197,Default Condition,7_3,22,
123,Default Condition,56_filler,100,
123,Default Condition,27_3,7,
123,Default Condition,10_3,5,
123,Default Condition,38_filler,100,
123,Default Condition,46_filler,100,
123,Default Condition,36_filler,0,
123,Default Condition,23_3,0,
123,Default Condition,12_3,3,
123,Default Condition,45_filler,100,
123,Default Condition,34_filler,0,
123,Default Condition,16_3,0,
123,Default Condition,48_filler,100,
123,Default Condition,31_3,0,
123,Default Condition,33_filler,0,
123,Default Condition,43_filler,0,
123,Default Condition,51_filler,0,
123,Default Condition,41_filler,0,
123,Default Condition,52_filler,0,
123,Default Condition,13_3,0,
123,Default Condition,8_3,0,
123,Default Condition,11_3,1,
123,Default Condition,19_3,0,
123,Default Condition,15_3,0,
123,Default Condition,4_3,0,
123,Default Condition,47_filler,100,
123,Default Condition,26_3,0,
123,Default Condition,22_3,0,
123,Default Condition,50_filler,0,
123,Default Condition,29_3,0,
123,Default Condition,49_filler,0,
123,Default Condition,32_3,0,
123,Default Condition,25_3,0,
123,Default Condition,6_3,0,
123,Default Condition,40_filler,100,
123,Default Condition,20_3,0,
123,Default Condition,7_3,0,
123,Default Condition,5_3,0,
123,Default Condition,44_filler,0,
123,Default Condition,42_filler,0,
123,Default Condition,35_filler,0,
123,Default Condition,28_3,0,
123,Default Condition,55_filler,100,
123,Default Condition,17_3,0,
123,Default Condition,3_3,0,
123,Default Condition,21_3,0,
123,Default Condition,37_filler,100,
123,Default Condition,24_3,0,
123,Default Condition,53_filler,100,
123,Default Condition,54_filler,100,
123,Default Condition,2_3,0,
123,Default Condition,18_3,0,
123,Default Condition,39_filler,100,
123,Default Condition,14_3,0,
123,Default Condition,9_3,0,
123,Default Condition,30_3,0,
123,Default Condition,1_3,0,
169,Default Condition,24_1,7,
169,Default Condition,50_filler,0,
169,Default Condition,23_1,5,
169,Default Condition,8_1,14,
169,Default Condition,7_1,11,
169,Default Condition,2_1,24,
169,Default Condition,42_filler,0,
169,Default Condition,14_1,15,
169,Default Condition,3_1,26,
169,Default Condition,12_1,38,
169,Default Condition,16_1,28,
169,Default Condition,21_1,3,
169,Default Condition,32_1,63,
169,Default Condition,29_1,74,
169,Default Condition,51_filler,0,
169,Default Condition,48_filler,100,
169,Default Condition,15_1,67,
169,Default Condition,22_1,35,
169,Default Condition,47_filler,100,
169,Default Condition,18_1,82,
169,Default Condition,19_1,89,
169,Default Condition,10_1,56,
169,Default Condition,46_filler,100,
169,Default Condition,28_1,44,
169,Default Condition,43_filler,0,
169,Default Condition,30_1,67,
169,Default Condition,17_1,2,
169,Default Condition,40_filler,100,
169,Default Condition,1_1,6,
169,Default Condition,52_filler,0,
169,Default Condition,33_filler,0,
169,Default Condition,5_1,60,
169,Default Condition,31_1,16,
169,Default Condition,54_filler,100,
169,Default Condition,39_filler,94,
169,Default Condition,53_filler,98,
169,Default Condition,34_filler,9,
169,Default Condition,26_1,29,
169,Default Condition,27_1,56,
169,Default Condition,9_1,61,
169,Default Condition,6_1,38,
169,Default Condition,37_filler,100,
169,Default Condition,25_1,4,
169,Default Condition,13_1,6,
169,Default Condition,11_1,19,
169,Default Condition,49_filler,8,
169,Default Condition,38_filler,98,
169,Default Condition,41_filler,0,
169,Default Condition,4_1,58,
169,Default Condition,20_1,91,
125,Default Condition,22_1,48,
125,Default Condition,2_1,51,
125,Default Condition,42_filler,0,
125,Default Condition,44_filler,0,
125,Default Condition,49_filler,0,
125,Default Condition,32_1,51,
125,Default Condition,38_filler,100,
125,Default Condition,4_1,48,
125,Default Condition,47_filler,100,
125,Default Condition,51_filler,0,
125,Default Condition,52_filler,0,
125,Default Condition,45_filler,100,
125,Default Condition,56_filler,100,
125,Default Condition,35_filler,0,
125,Default Condition,54_filler,100,
125,Default Condition,12_1,47,
125,Default Condition,50_filler,0,
125,Default Condition,29_1,49,
125,Default Condition,9_1,49,
125,Default Condition,7_1,0,
125,Default Condition,25_1,0,
125,Default Condition,24_1,21,
125,Default Condition,36_filler,0,
125,Default Condition,11_1,48,
125,Default Condition,10_1,52,
125,Default Condition,55_filler,100,
125,Default Condition,17_1,52,
125,Default Condition,33_filler,0,
125,Default Condition,8_1,0,
125,Default Condition,27_1,59,
125,Default Condition,3_1,100,
125,Default Condition,20_1,56,
125,Default Condition,41_filler,0,
125,Default Condition,31_1,56,
125,Default Condition,21_1,37,
125,Default Condition,28_1,57,
125,Default Condition,14_1,59,
125,Default Condition,13_1,26,
125,Default Condition,26_1,40,
125,Default Condition,19_1,72,
125,Default Condition,46_filler,100,
125,Default Condition,39_filler,100,
125,Default Condition,6_1,57,
125,Default Condition,16_1,46,
125,Default Condition,1_1,49,
125,Default Condition,5_1,34,
125,Default Condition,48_filler,100,
125,Default Condition,53_filler,100,
125,Default Condition,15_1,53,
125,Default Condition,37_filler,100,
125,Default Condition,43_filler,0,
125,Default Condition,18_1,48,
125,Default Condition,30_1,51,
125,Default Condition,23_1,37,
125,Default Condition,34_filler,0,
125,Default Condition,40_filler,100,
183,Default Condition,13_4,31,
183,Default Condition,18_4,31,
183,Default Condition,29_4,30,
183,Default Condition,26_4,37,
183,Default Condition,11_4,37,
183,Default Condition,28_4,67,
183,Default Condition,43_filler,29,
183,Default Condition,3_4,32,
183,Default Condition,31_4,31,
183,Default Condition,12_4,32,
183,Default Condition,7_4,29,
183,Default Condition,42_filler,0,
183,Default Condition,33_filler,0,
183,Default Condition,40_filler,100,
183,Default Condition,9_4,25,
183,Default Condition,24_4,15,
183,Default Condition,39_filler,100,
183,Default Condition,22_4,28,
183,Default Condition,41_filler,0,
183,Default Condition,50_filler,0,
183,Default Condition,38_filler,100,
183,Default Condition,30_4,27,
183,Default Condition,49_filler,0,
183,Default Condition,23_4,24,
183,Default Condition,27_4,64,
183,Default Condition,52_filler,0,
183,Default Condition,48_filler,100,
183,Default Condition,10_4,27,
183,Default Condition,8_4,29,
183,Default Condition,34_filler,0,
183,Default Condition,17_4,30,
183,Default Condition,25_4,25,
183,Default Condition,54_filler,100,
183,Default Condition,21_4,28,
183,Default Condition,1_4,29,
183,Default Condition,46_filler,100,
183,Default Condition,6_4,18,
183,Default Condition,5_4,25,
183,Default Condition,16_4,20,
183,Default Condition,32_4,29,
183,Default Condition,51_filler,0,
183,Default Condition,47_filler,100,
183,Default Condition,2_4,22,
183,Default Condition,4_4,26,
183,Default Condition,20_4,25,
183,Default Condition,19_4,28,
183,Default Condition,14_4,24,
183,Default Condition,15_4,30,
183,Default Condition,53_filler,100,
183,Default Condition,37_filler,100,
122,Default Condition,25_4,50,
122,Default Condition,29_4,16,
122,Default Condition,39_filler,0,
122,Default Condition,31_4,68,
122,Default Condition,7_4,33,
122,Default Condition,38_filler,81,
122,Default Condition,11_4,18,
122,Default Condition,26_4,85,
122,Default Condition,56_filler,84,
122,Default Condition,33_filler,100,
122,Default Condition,24_4,0,
122,Default Condition,8_4,29,
122,Default Condition,12_4,14,
122,Default Condition,3_4,78,
122,Default Condition,49_filler,100,
122,Default Condition,47_filler,82,
122,Default Condition,20_4,100,
122,Default Condition,28_4,100,
122,Default Condition,44_filler,85,
122,Default Condition,50_filler,34,
122,Default Condition,36_filler,100,
122,Default Condition,41_filler,100,
122,Default Condition,27_4,19,
122,Default Condition,2_4,29,
122,Default Condition,55_filler,100,
122,Default Condition,23_4,76,
122,Default Condition,6_4,67,
122,Default Condition,51_filler,100,
122,Default Condition,9_4,100,
122,Default Condition,45_filler,100,
122,Default Condition,43_filler,0,
122,Default Condition,16_4,74,
122,Default Condition,19_4,14,
122,Default Condition,46_filler,90,
122,Default Condition,40_filler,85,
122,Default Condition,21_4,84,
122,Default Condition,54_filler,87,
122,Default Condition,4_4,100,
122,Default Condition,53_filler,100,
122,Default Condition,5_4,11,
122,Default Condition,15_4,26,
122,Default Condition,17_4,79,
122,Default Condition,48_filler,28,
122,Default Condition,42_filler,100,
122,Default Condition,30_4,29,
122,Default Condition,10_4,100,
122,Default Condition,13_4,0,
122,Default Condition,34_filler,100,
122,Default Condition,1_4,3,
122,Default Condition,52_filler,15,
122,Default Condition,22_4,83,
122,Default Condition,18_4,71,
122,Default Condition,14_4,71,
122,Default Condition,35_filler,79,
122,Default Condition,37_filler,76,
122,Default Condition,32_4,19,
138,Default Condition,24_3,0,
138,Default Condition,41_filler,0,
138,Default Condition,21_3,0,
138,Default Condition,39_filler,100,
138,Default Condition,22_3,0,
138,Default Condition,9_3,12,
138,Default Condition,16_3,0,
138,Default Condition,25_3,0,
138,Default Condition,15_3,0,
138,Default Condition,49_filler,0,
138,Default Condition,26_3,9,
138,Default Condition,2_3,0,
138,Default Condition,43_filler,0,
138,Default Condition,50_filler,0,
138,Default Condition,14_3,27,
138,Default Condition,29_3,9,
138,Default Condition,42_filler,0,
138,Default Condition,6_3,0,
138,Default Condition,5_3,8,
138,Default Condition,8_3,8,
138,Default Condition,17_3,8,
138,Default Condition,27_3,28,
138,Default Condition,47_filler,100,
138,Default Condition,30_3,11,
138,Default Condition,38_filler,100,
138,Default Condition,52_filler,0,
138,Default Condition,28_3,10,
138,Default Condition,13_3,9,
138,Default Condition,19_3,75,
138,Default Condition,46_filler,100,
138,Default Condition,51_filler,0,
138,Default Condition,23_3,9,
138,Default Condition,53_filler,100,
138,Default Condition,4_3,26,
138,Default Condition,40_filler,100,
138,Default Condition,54_filler,100,
138,Default Condition,20_3,16,
138,Default Condition,10_3,27,
138,Default Condition,1_3,0,
138,Default Condition,32_3,27,
138,Default Condition,18_3,10,
138,Default Condition,37_filler,100,
138,Default Condition,11_3,13,
138,Default Condition,48_filler,100,
138,Default Condition,34_filler,0,
138,Default Condition,7_3,10,
138,Default Condition,33_filler,0,
138,Default Condition,3_3,7,
138,Default Condition,31_3,8,
138,Default Condition,12_3,7,
177,Default Condition,30_2,13,
177,Default Condition,25_2,3,
177,Default Condition,40_filler,100,
177,Default Condition,27_2,6,
177,Default Condition,6_2,25,
177,Default Condition,46_filler,100,
177,Default Condition,50_filler,83,
177,Default Condition,23_2,2,
177,Default Condition,43_filler,0,
177,Default Condition,11_2,67,
177,Default Condition,10_2,11,
177,Default Condition,7_2,23,
177,Default Condition,13_2,9,
177,Default Condition,52_filler,0,
177,Default Condition,1_2,6,
177,Default Condition,53_filler,100,
177,Default Condition,12_2,37,
177,Default Condition,42_filler,6,
177,Default Condition,2_2,14,
177,Default Condition,49_filler,17,
177,Default Condition,24_2,8,
177,Default Condition,29_2,11,
177,Default Condition,18_2,5,
177,Default Condition,26_2,5,
177,Default Condition,16_2,80,
177,Default Condition,37_filler,100,
177,Default Condition,19_2,86,
177,Default Condition,38_filler,100,
177,Default Condition,47_filler,99,
177,Default Condition,15_2,63,
177,Default Condition,20_2,26,
177,Default Condition,32_2,18,
177,Default Condition,3_2,3,
177,Default Condition,14_2,76,
177,Default Condition,41_filler,1,
177,Default Condition,34_filler,0,
177,Default Condition,8_2,21,
177,Default Condition,31_2,0,
177,Default Condition,28_2,4,
177,Default Condition,4_2,7,
177,Default Condition,33_filler,0,
177,Default Condition,21_2,2,
177,Default Condition,9_2,79,
177,Default Condition,39_filler,99,
177,Default Condition,54_filler,100,
177,Default Condition,48_filler,100,
177,Default Condition,51_filler,1,
177,Default Condition,5_2,6,
177,Default Condition,17_2,19,
177,Default Condition,22_2,0,
175,Default Condition,50_filler,0,
175,Default Condition,40_filler,100,
175,Default Condition,5_1,59,
175,Default Condition,42_filler,0,
175,Default Condition,41_filler,0,
175,Default Condition,34_filler,0,
175,Default Condition,52_filler,0,
175,Default Condition,18_1,26,
175,Default Condition,21_1,71,
175,Default Condition,3_1,66,
175,Default Condition,12_1,62,
175,Default Condition,26_1,66,
175,Default Condition,11_1,24,
175,Default Condition,28_1,22,
175,Default Condition,33_filler,0,
175,Default Condition,46_filler,100,
175,Default Condition,53_filler,100,
175,Default Condition,48_filler,97,
175,Default Condition,22_1,30,
175,Default Condition,1_1,11,
175,Default Condition,9_1,64,
175,Default Condition,37_filler,100,
175,Default Condition,24_1,34,
175,Default Condition,15_1,26,
175,Default Condition,4_1,66,
175,Default Condition,38_filler,97,
175,Default Condition,7_1,34,
175,Default Condition,2_1,21,
175,Default Condition,16_1,67,
175,Default Condition,47_filler,98,
175,Default Condition,14_1,82,
175,Default Condition,31_1,41,
175,Default Condition,8_1,29,
175,Default Condition,23_1,26,
175,Default Condition,43_filler,0,
175,Default Condition,20_1,11,
175,Default Condition,19_1,76,
175,Default Condition,49_filler,0,
175,Default Condition,32_1,60,
175,Default Condition,51_filler,0,
175,Default Condition,17_1,18,
175,Default Condition,29_1,37,
175,Default Condition,54_filler,100,
175,Default Condition,6_1,27,
175,Default Condition,39_filler,100,
175,Default Condition,13_1,25,
175,Default Condition,27_1,76,
175,Default Condition,10_1,70,
175,Default Condition,25_1,17,
175,Default Condition,30_1,16,
126,Default Condition,38_filler,100,
126,Default Condition,32_4,100,
126,Default Condition,35_filler,0,
126,Default Condition,43_filler,0,
126,Default Condition,30_4,0,
126,Default Condition,36_filler,0,
126,Default Condition,53_filler,100,
126,Default Condition,11_4,1,
126,Default Condition,27_4,0,
126,Default Condition,42_filler,0,
126,Default Condition,51_filler,0,
126,Default Condition,44_filler,100,
126,Default Condition,49_filler,0,
126,Default Condition,25_4,0,
126,Default Condition,50_filler,100,
126,Default Condition,21_4,0,
126,Default Condition,46_filler,100,
126,Default Condition,18_4,0,
126,Default Condition,7_4,0,
126,Default Condition,33_filler,100,
126,Default Condition,20_4,0,
126,Default Condition,47_filler,100,
126,Default Condition,45_filler,100,
126,Default Condition,22_4,0,
126,Default Condition,3_4,13,
126,Default Condition,40_filler,100,
126,Default Condition,31_4,0,
126,Default Condition,8_4,0,
126,Default Condition,23_4,0,
126,Default Condition,29_4,0,
126,Default Condition,56_filler,100,
126,Default Condition,19_4,0,
126,Default Condition,54_filler,100,
126,Default Condition,6_4,0,
126,Default Condition,55_filler,100,
126,Default Condition,14_4,0,
126,Default Condition,16_4,4,
126,Default Condition,15_4,100,
126,Default Condition,9_4,0,
126,Default Condition,37_filler,100,
126,Default Condition,26_4,0,
126,Default Condition,13_4,0,
126,Default Condition,52_filler,0,
126,Default Condition,10_4,0,
126,Default Condition,4_4,0,
126,Default Condition,41_filler,100,
126,Default Condition,2_4,0,
126,Default Condition,24_4,0,
126,Default Condition,28_4,0,
126,Default Condition,17_4,0,
126,Default Condition,1_4,0,
126,Default Condition,34_filler,100,
126,Default Condition,48_filler,100,
126,Default Condition,5_4,0,
126,Default Condition,39_filler,100,
126,Default Condition,12_4,0,
161,Default Condition,13_1,51,
161,Default Condition,11_1,54,
161,Default Condition,47_filler,100,
161,Default Condition,28_1,51,
161,Default Condition,24_1,53,
161,Default Condition,17_1,58,
161,Default Condition,30_1,63,
161,Default Condition,8_1,54,
161,Default Condition,48_filler,100,
161,Default Condition,23_1,56,
161,Default Condition,34_filler,0,
161,Default Condition,54_filler,100,
161,Default Condition,27_1,59,
161,Default Condition,25_1,56,
161,Default Condition,9_1,55,
161,Default Condition,16_1,63,
161,Default Condition,15_1,71,
161,Default Condition,39_filler,100,
161,Default Condition,41_filler,0,
161,Default Condition,37_filler,100,
161,Default Condition,20_1,63,
161,Default Condition,2_1,55,
161,Default Condition,12_1,54,
161,Default Condition,43_filler,0,
161,Default Condition,6_1,59,
161,Default Condition,3_1,56,
161,Default Condition,53_filler,100,
161,Default Condition,38_filler,100,
161,Default Condition,19_1,54,
161,Default Condition,18_1,69,
161,Default Condition,51_filler,0,
161,Default Condition,32_1,57,
161,Default Condition,10_1,55,
161,Default Condition,31_1,62,
161,Default Condition,40_filler,100,
161,Default Condition,49_filler,0,
161,Default Condition,29_1,53,
161,Default Condition,33_filler,0,
161,Default Condition,4_1,52,
161,Default Condition,50_filler,0,
161,Default Condition,52_filler,0,
161,Default Condition,42_filler,0,
161,Default Condition,21_1,57,
161,Default Condition,1_1,59,
161,Default Condition,14_1,58,
161,Default Condition,7_1,58,
161,Default Condition,46_filler,100,
161,Default Condition,22_1,53,
161,Default Condition,5_1,57,
161,Default Condition,26_1,54,
186,Default Condition,50_filler,0,
186,Default Condition,3_3,0,
186,Default Condition,27_3,0,
186,Default Condition,37_filler,100,
186,Default Condition,9_3,71,
186,Default Condition,30_3,78,
186,Default Condition,2_3,0,
186,Default Condition,40_filler,100,
186,Default Condition,15_3,0,
186,Default Condition,51_filler,0,
186,Default Condition,12_3,73,
186,Default Condition,23_3,68,
186,Default Condition,20_3,71,
186,Default Condition,7_3,74,
186,Default Condition,34_filler,0,
186,Default Condition,6_3,72,
186,Default Condition,13_3,79,
186,Default Condition,26_3,77,
186,Default Condition,46_filler,100,
186,Default Condition,38_filler,100,
186,Default Condition,5_3,80,
186,Default Condition,52_filler,0,
186,Default Condition,18_3,73,
186,Default Condition,24_3,75,
186,Default Condition,39_filler,100,
186,Default Condition,8_3,77,
186,Default Condition,22_3,79,
186,Default Condition,10_3,68,
186,Default Condition,54_filler,100,
186,Default Condition,31_3,71,
186,Default Condition,49_filler,0,
186,Default Condition,17_3,72,
186,Default Condition,11_3,83,
186,Default Condition,14_3,72,
186,Default Condition,47_filler,100,
186,Default Condition,32_3,72,
186,Default Condition,4_3,100,
186,Default Condition,21_3,0,
186,Default Condition,33_filler,0,
186,Default Condition,48_filler,100,
186,Default Condition,16_3,76,
186,Default Condition,53_filler,100,
186,Default Condition,29_3,70,
186,Default Condition,41_filler,0,
186,Default Condition,42_filler,0,
186,Default Condition,1_3,72,
186,Default Condition,43_filler,0,
186,Default Condition,25_3,74,
186,Default Condition,28_3,77,
186,Default Condition,19_3,73,
165,Default Condition,37_filler,100,
165,Default Condition,40_filler,98,
165,Default Condition,15_4,17,
165,Default Condition,23_4,21,
165,Default Condition,21_4,7,
165,Default Condition,14_4,25,
165,Default Condition,6_4,26,
165,Default Condition,9_4,20,
165,Default Condition,47_filler,100,
165,Default Condition,16_4,22,
165,Default Condition,19_4,65,
165,Default Condition,20_4,21,
165,Default Condition,5_4,19,
165,Default Condition,48_filler,91,
165,Default Condition,54_filler,100,
165,Default Condition,42_filler,0,
165,Default Condition,10_4,18,
165,Default Condition,4_4,12,
165,Default Condition,17_4,3,
165,Default Condition,38_filler,100,
165,Default Condition,7_4,2,
165,Default Condition,25_4,0,
165,Default Condition,1_4,7,
165,Default Condition,18_4,6,
165,Default Condition,50_filler,0,
165,Default Condition,39_filler,100,
165,Default Condition,43_filler,0,
165,Default Condition,29_4,9,
165,Default Condition,26_4,7,
165,Default Condition,28_4,61,
165,Default Condition,51_filler,0,
165,Default Condition,8_4,5,
165,Default Condition,13_4,2,
165,Default Condition,53_filler,100,
165,Default Condition,49_filler,61,
165,Default Condition,46_filler,100,
165,Default Condition,30_4,8,
165,Default Condition,3_4,11,
165,Default Condition,32_4,0,
165,Default Condition,33_filler,0,
165,Default Condition,52_filler,0,
165,Default Condition,34_filler,0,
165,Default Condition,12_4,33,
165,Default Condition,11_4,27,
165,Default Condition,2_4,80,
165,Default Condition,22_4,13,
165,Default Condition,27_4,3,
165,Default Condition,24_4,13,
165,Default Condition,41_filler,0,
165,Default Condition,31_4,25,
147,Default Condition,49_filler,0,
147,Default Condition,40_filler,100,
147,Default Condition,23_3,49,
147,Default Condition,7_3,49,
147,Default Condition,27_3,14,
147,Default Condition,53_filler,100,
147,Default Condition,34_filler,0,
147,Default Condition,33_filler,0,
147,Default Condition,22_3,14,
147,Default Condition,6_3,21,
147,Default Condition,2_3,9,
147,Default Condition,17_3,18,
147,Default Condition,54_filler,100,
147,Default Condition,4_3,4,
147,Default Condition,41_filler,0,
147,Default Condition,32_3,15,
147,Default Condition,31_3,21,
147,Default Condition,9_3,17,
147,Default Condition,29_3,19,
147,Default Condition,26_3,15,
147,Default Condition,21_3,19,
147,Default Condition,14_3,19,
147,Default Condition,37_filler,100,
147,Default Condition,47_filler,100,
147,Default Condition,16_3,26,
147,Default Condition,10_3,21,
147,Default Condition,19_3,27,
147,Default Condition,15_3,25,
147,Default Condition,8_3,29,
147,Default Condition,50_filler,0,
147,Default Condition,30_3,18,
147,Default Condition,28_3,21,
147,Default Condition,3_3,21,
147,Default Condition,43_filler,0,
147,Default Condition,51_filler,0,
147,Default Condition,39_filler,100,
147,Default Condition,46_filler,100,
147,Default Condition,5_3,20,
147,Default Condition,38_filler,100,
147,Default Condition,1_3,16,
147,Default Condition,20_3,17,
147,Default Condition,13_3,17,
147,Default Condition,48_filler,100,
147,Default Condition,18_3,15,
147,Default Condition,52_filler,0,
147,Default Condition,24_3,16,
147,Default Condition,25_3,13,
147,Default Condition,11_3,18,
147,Default Condition,42_filler,0,
147,Default Condition,12_3,20,
150,Default Condition,18_2,10,
150,Default Condition,12_2,9,
150,Default Condition,19_2,84,
150,Default Condition,38_filler,100,
150,Default Condition,16_2,21,
150,Default Condition,5_2,17,
150,Default Condition,20_2,23,
150,Default Condition,14_2,41,
150,Default Condition,37_filler,100,
150,Default Condition,48_filler,100,
150,Default Condition,25_2,18,
150,Default Condition,21_2,17,
150,Default Condition,40_filler,100,
150,Default Condition,41_filler,0,
150,Default Condition,31_2,41,
150,Default Condition,42_filler,0,
150,Default Condition,24_2,37,
150,Default Condition,51_filler,0,
150,Default Condition,17_2,8,
150,Default Condition,11_2,29,
150,Default Condition,9_2,49,
150,Default Condition,6_2,64,
150,Default Condition,50_filler,0,
150,Default Condition,53_filler,100,
150,Default Condition,3_2,23,
150,Default Condition,46_filler,100,
150,Default Condition,28_2,55,
150,Default Condition,27_2,46,
150,Default Condition,13_2,24,
150,Default Condition,4_2,31,
150,Default Condition,54_filler,100,
150,Default Condition,15_2,24,
150,Default Condition,7_2,12,
150,Default Condition,1_2,8,
150,Default Condition,30_2,71,
150,Default Condition,2_2,11,
150,Default Condition,32_2,47,
150,Default Condition,34_filler,0,
150,Default Condition,49_filler,0,
150,Default Condition,29_2,38,
150,Default Condition,43_filler,0,
150,Default Condition,52_filler,0,
150,Default Condition,47_filler,100,
150,Default Condition,39_filler,100,
150,Default Condition,8_2,31,
150,Default Condition,23_2,39,
150,Default Condition,22_2,43,
150,Default Condition,26_2,22,
150,Default Condition,10_2,30,
150,Default Condition,33_filler,0,
160,Default Condition,41_filler,0,
160,Default Condition,4_4,0,
160,Default Condition,27_4,0,
160,Default Condition,22_4,0,
160,Default Condition,42_filler,0,
160,Default Condition,51_filler,100,
160,Default Condition,33_filler,100,
160,Default Condition,47_filler,100,
160,Default Condition,10_4,48,
160,Default Condition,48_filler,100,
160,Default Condition,32_4,51,
160,Default Condition,17_4,47,
160,Default Condition,40_filler,100,
160,Default Condition,14_4,49,
160,Default Condition,19_4,82,
160,Default Condition,29_4,50,
160,Default Condition,28_4,29,
160,Default Condition,11_4,22,
160,Default Condition,6_4,0,
160,Default Condition,7_4,49,
160,Default Condition,13_4,46,
160,Default Condition,24_4,49,
160,Default Condition,49_filler,0,
160,Default Condition,50_filler,0,
160,Default Condition,9_4,46,
160,Default Condition,43_filler,0,
160,Default Condition,46_filler,100,
160,Default Condition,38_filler,100,
160,Default Condition,34_filler,0,
160,Default Condition,1_4,48,
160,Default Condition,15_4,48,
160,Default Condition,37_filler,100,
160,Default Condition,30_4,50,
160,Default Condition,26_4,49,
160,Default Condition,23_4,45,
160,Default Condition,16_4,50,
160,Default Condition,12_4,51,
160,Default Condition,3_4,48,
160,Default Condition,20_4,48,
160,Default Condition,31_4,50,
160,Default Condition,5_4,49,
160,Default Condition,53_filler,100,
160,Default Condition,21_4,50,
160,Default Condition,39_filler,100,
160,Default Condition,25_4,0,
160,Default Condition,54_filler,100,
160,Default Condition,52_filler,0,
160,Default Condition,2_4,49,
160,Default Condition,18_4,49,
160,Default Condition,8_4,47,
